,facility_id,program_type,facility_status,facility_name,city,zipcode,school_district_name,infant_capacity,toddler_capacity,preschool_capacity,school_age_capacity,children_capacity,total_capacity,latitude,longitude,under-5_capacity
1664,553422,GFDC,License,PICK A BOO DAY CARE CORP,New York,10034,Manhattan 6,0,0,0,4,12,16,40.862101,-73.919612,0.0
1665,855082,DCC,License,Lil Genies Learning Center,Congers,10920,Clarkstown,16,19,123,12,0,170,41.166707,-73.938436,108.8
1666,869677,SACC,Registration,"The Young Men's Christian Association of Long Island, Incorporated",New Hyde Park,11040,New Hyde Park,0,0,18,44,0,62,40.750521,-73.680064,10.799999999999999
1667,823965,GFDC,License,Vicky Little Angels Daycare Inc,Yonkers,10701,Yonkers,0,0,0,4,12,16,40.942195,-73.879713,0.0
1668,41337,DCC,License,Children's Corner Learning Center,Scarsdale,10583,Eastchester,0,12,25,0,0,37,40.981538,-73.810194,27.0
1669,269204,SACC,Registration,"The Young Men's Christian Association of Long Island, Inc",Huntington,11743,South Huntington,0,0,0,120,0,120,40.832932,-73.43604,0.0
1670,817794,GFDC,License,"ABC Loves Kids, Inc.",New York,10034,Manhattan 6,0,0,0,4,12,16,40.865545,-73.923469,0.0
1671,350333,GFDC,License,Little Hands Family Daycare LLC,Garnerville,10923,Haverstraw-Stony Pt,0,0,0,4,12,16,41.209891,-74.004485,0.0
1672,828414,GFDC,License,The Innovative Daycare Corp,Freeport,11520,Freeport,0,0,0,4,12,16,40.65557,-73.597698,0.0
1673,881074,GFDC,License,TIA MARIA GROUP FAMILY DAY CARE,Bronx,10458,Bronx 10,0,0,0,0,9,9,40.85768,-73.89798,0.0
1674,825141,GFDC,License,"LuLuLand Group Family Day Care, Inc.",Brooklyn,11229,Brooklyn 22,0,0,0,4,12,16,40.597601,-73.950873,0.0
1675,648485,SACC,Registration,Honeybee Child Care  Corp.,Poughkeepsie,12601,Spackenkill,0,0,0,40,0,40,41.643433,-73.928024,0.0
1676,843256,GFDC,License,Ms Erica's Little Harvard,New York,10039,Manhattan 5,0,0,0,4,12,16,40.823162,-73.939042,0.0
1677,851227,SACC,Registration,YMCA of Greater New York,Bronx,10466,Bronx 11,0,0,0,168,0,168,40.884547,-73.840004,0.0
1678,430979,GFDC,License,"Rosandry DayCare, Inc.",Bronx,10453,Bronx 10,0,0,0,4,12,16,40.854606,-73.902973,0.0
1679,841641,FDC,Registration,Jenn's Little Tots,Loudonville,12211,North Colonie,0,0,0,2,6,8,42.683984,-73.760249,0.0
1680,882668,FDC,Registration,"Cooley, Jodette",Canandaigua,14424,Canandaigua City,0,0,0,2,6,8,42.861772,-77.219739,0.0
1681,308662,GFDC,License,New Beginnings Child Care Inc.,Freeport,11520,Roosevelt,0,0,0,4,12,16,40.669303,-73.592996,0.0
1682,613947,GFDC,License,"Torres, Marina",Bronx,10457,Bronx 9,0,0,0,0,10,10,40.849997,-73.905063,0.0
1683,813232,SACC,Registration,Our Kids Place @ PS 38,Rosedale,11422,Queens 29,0,0,0,48,0,48,40.67132,-73.734003,0.0
1684,184013,GFDC,License,Mother Gooses House,Monsey,10956,East Ramapo,0,0,0,4,12,16,41.092018,-74.080575,0.0
1685,878857,GFDC,License,Chana's Little Lambs Daycare Corp.,Brentwood,11717,Brentwood,0,0,0,4,12,16,40.764908,-73.218941,0.0
1686,245780,SACC,Registration,GOOD SHEPHERD AFTER SCHOOL PROGRAM AT P.S. 246,BRONX,10468,Bronx 10,0,0,0,240,0,240,40.865842,-73.895083,0.0
1687,758202,FDC,Registration,"Iyanda, Margaret",Rosedale,11422,Queens 29,0,0,0,2,6,8,40.658088,-73.727365,0.0
1688,866836,DCC,License,"Greater Opportunities for Broome and Chenango, Inc.",Norwich,13815,Sherburne-Earlville,0,0,17,0,0,17,42.618131,-75.527317,10.2
1689,821443,GFDC,License,"Young, Roger",Bronx,10472,Bronx 12,0,0,0,4,12,16,40.828502,-73.87451,0.0
1690,38264,FDC,Registration,"Ferguson, Brenda",Cheektowaga,14215,Cheektowaga,0,0,0,2,6,8,42.922583,-78.797062,0.0
1691,712948,GFDC,License,KERRKAYLA GROUP FAMILY DAYCARE LLC,Brooklyn,11210,Brooklyn 22,0,0,0,4,12,16,40.626522,-73.938493,0.0
1692,709792,SACC,Registration,"Mosholu Montefiore Community Center, Inc.",Bronx,10470,Bronx 11,0,0,0,280,0,280,40.899309,-73.867301,0.0
1693,748898,SACC,Registration,Mosholu Montefiore  Community  Center Evander Campus Beacon,Bronx,10467,Bronx 11,0,0,0,294,0,294,40.87554,-73.861422,0.0
1694,783808,GFDC,License,"Stoddart, Shamarla",Bronx,10466,Bronx 11,0,0,0,4,12,16,40.892327,-73.85686,0.0
1695,330119,GFDC,License,DIDI DAYCARE CORP.,East Elmhurst,11369,Queens 30,0,0,0,0,12,12,40.760236,-73.872148,0.0
1696,628517,FDC,Registration,"Puritt, Shirley",Rochester,14605,Rochester,0,0,0,2,6,8,,,0.0
1697,848300,GFDC,License,"Frey, Rachelle",Monsey,10952,East Ramapo,0,0,0,4,12,16,41.128393,-74.062928,0.0
1698,39833,SACC,Registration,Merrick Before/After School Progran Inc./Birch,Merrick,11566,Merrick,0,0,0,150,0,150,40.653968,-73.557554,0.0
1699,408046,GFDC,License,CUTE KIDS DAY CARE LLC,Brooklyn,11236,Brooklyn 18,0,0,0,4,12,16,40.632188,-73.895925,0.0
1700,124341,GFDC,License,"Vest, Eva",Evans Mills,13637,Indian River,0,0,0,4,12,16,,,0.0
1701,727712,GFDC,License,New Bright Day Care,Albany,12208,Albany,0,0,0,4,12,16,42.656477,-73.780845,0.0
1702,876331,GFDC,License,"Little House Daycare, LLC",Rye,10580,Rye,0,0,0,4,12,16,40.978396,-73.678259,0.0
1703,707139,SACC,Registration,The Neighbor Hood Kids Achievement Program,Yonkers,10701,Yonkers,0,0,0,75,0,75,40.960323,-73.887396,0.0
1704,339173,SACC,Registration,"New York Edge, Inc.",Whitestone,11357,Queens 25,0,0,0,140,0,140,40.79235,-73.809864,0.0
1705,801440,GFDC,License,Esther Group Family Daycare Inc.,Bronx,10462,Bronx 11,0,0,0,4,12,16,40.837052,-73.847415,0.0
1706,832773,GFDC,License,MISS NERCY DAYCARE INC.,Bronx,10458,Bronx 10,0,0,0,4,12,16,40.857422,-73.896297,0.0
1707,795816,GFDC,License,DAKE'S DAY CARE CORP.,Bronx,10458,Bronx 10,0,0,0,4,12,16,40.852848,-73.886242,0.0
1708,696751,SACC,Registration,Booker T. Washington Community Center of Auburn,Auburn,13021,Auburn,0,0,0,100,0,100,42.915573,-76.556853,0.0
1709,874557,DCC,License,TOTally Kidz Childcare LLC,Amenia,12501,Northeast,0,10,16,0,0,26,41.859039,-73.554334,19.6
1710,475786,SACC,Registration,SCO Family of Services/Family Dynamics OST/K678,Brooklyn,11208,Brooklyn 19,0,0,0,80,0,80,40.669473,-73.879455,0.0
1711,740547,DCC,License,The Learning Experience,Massapequa,11758,Amityville,16,46,97,10,0,169,40.67071,-73.42547,120.19999999999999
1712,874634,SACC,Registration,Huntington Family Center,Syracuse,13204,Syracuse,0,0,0,26,0,26,43.042541,-76.160948,0.0
1713,869253,DCC,License,Starbright Children's Center LLC,Center Moriches,11934,East Moriches,16,10,0,0,0,26,40.80883,-72.779269,26.0
1714,270568,FDC,Registration,"Mccue, Nicole",Altamont,12009,Guilderland,0,0,0,2,6,8,42.711749,-74.044388,0.0
1715,673127,GFDC,License,Ramiro Day Care Inc.,Bronx,10461,Bronx 8,0,0,0,4,12,16,40.846414,-73.829914,0.0
1716,871144,SACC,Registration,"West Side Community Services, Inc.",Buffalo,14213,Buffalo,0,0,0,44,0,44,42.905799,-78.892052,0.0
1717,731188,GFDC,License,Tigers Group Family Daycare,Rosedale,11422,Queens 29,0,0,0,4,12,16,40.666709,-73.741251,0.0
1718,866829,DCC,License,"Care-A-Lot of North Greece, Inc.",Rochester,14626,Greece,14,20,26,21,0,81,43.223806,-77.69487,49.6
1719,815021,GFDC,License,Funny Bees Day Care Inc.,Uniondale,11553,Uniondale,0,0,0,4,12,16,40.706006,-73.595976,0.0
1720,541137,GFDC,License,"Rojas, Felicia",Bronx,10452,Bronx 9,0,0,0,0,12,12,40.837242,-73.91546,0.0
1721,16303,FDC,Registration,"Emard, Cynthia",Poughkeepsie,12603,Wappingers,0,0,0,2,6,8,,,0.0
1722,243199,SACC,Registration,YMCA Virtual Y @ PS 11,Brooklyn,11238,Brooklyn 13,0,0,0,164,0,164,40.685502,-73.96616,0.0
1723,862468,GFDC,License,Momma's Den Daycare Inc.,West Hempstead,11552,Malverne,0,0,0,4,12,16,40.675603,-73.656249,0.0
1724,361938,DCC,License,"Holy Cross Head Start, Inc.",Buffalo,14207,Buffalo,0,0,84,0,0,84,42.939117,-78.891824,50.4
1725,698627,GFDC,License,Westbury Day Care Center Inc.,Westbury,11590,Westbury,0,0,0,4,12,16,,,0.0
1726,128959,DCC,License,Court Street Children's Center,Utica,13502,Utica,0,10,20,25,0,55,43.100641,-75.238188,22.0
1727,523808,SACC,Registration,Just for Kids,Williamsville,14221,Williamsville,0,0,0,140,0,140,42.990805,-78.755664,0.0
1728,222203,GFDC,License,"Passarotti, Sandra",Poughkeepsie,12603,Arlington,0,0,0,4,12,16,41.704353,-73.900148,0.0
1729,551489,GFDC,License,Old Chatham Child Care,Old Chatham,12136,Chatham,0,0,0,4,12,16,42.44088,-73.557106,0.0
1730,845696,SACC,Registration,Healthy Kids Extended Day Program Inc.,Elbridge,13060,Jordan-Elbridge,0,0,0,24,0,24,43.03498,-76.444322,0.0
1731,646482,FDC,Registration,"Peralta Landeta, Clara",New York,10040,Manhattan 6,0,0,0,2,6,8,40.853408,-73.929102,0.0
1732,852155,GFDC,License,"Crispin Robles, Yhureidy",Bronx,10472,Bronx 12,0,0,0,4,12,16,40.826836,-73.876693,0.0
1733,460301,DCC,License,Great Beginnings Big Kids,Corning,14830,Corning,0,0,14,20,0,34,42.140909,-77.05246,8.4
1734,344001,SACC,Registration,Wei Bo Learning Organization @ P.S. 20,Flushing,11355,Queens 25,0,0,0,111,0,111,40.758676,-73.824384,0.0
1735,52238,FDC,Registration,"Serraty, Marianela",NEW  YORK,10031,Manhattan 6,0,0,0,2,5,7,40.823113,-73.953965,0.0
1736,215236,FDC,Registration,"Baez, Ana",Bronx,10452,Bronx 9,0,0,0,1,6,7,40.831081,-73.922975,0.0
1737,121816,GFDC,License,Loving Angels Child Care LLC,West Nyack,10994,Clarkstown,0,0,0,4,12,16,41.095122,-73.993686,0.0
1738,44935,DCC,License,Weekday Nursery School United Meth. Church,New Rochelle,10804,New Rochelle,0,9,153,0,0,162,40.942944,-73.795321,100.8
1739,847689,GFDC,License,"Kiddiworld, Inc.",Brooklyn,11218,Brooklyn 20,0,0,0,4,12,16,40.632644,-73.975185,0.0
1740,420989,DCC,License,World Class Kids,Queensbury,12804,Queensbury,8,24,33,30,0,95,43.331956,-73.699812,51.8
1741,668108,FDC,Registration,"Bello, Ylonka",Utica,13501,Utica,0,0,0,2,6,8,43.097491,-75.214425,0.0
1742,175249,GFDC,License,"Peralta, Altagracia",Bronx,10463,Bronx 10,0,0,0,2,12,14,40.877835,-73.901647,0.0
1743,764164,GFDC,License,Boys Daycare,Chestnut Ridge,10977,East Ramapo,0,0,0,4,12,16,41.096971,-74.060592,0.0
1744,754756,GFDC,License,"Monegro, Carmen",Bronx,10458,Bronx 10,0,0,0,4,12,16,40.87148,-73.887392,0.0
1745,40333,SACC,Registration,SCOPE Education Services,Bohemia,11716,Connetquot,0,0,0,190,0,190,40.758639,-73.119611,0.0
1746,51411,FDC,Registration,"Nunez De Baez, Gertrudys",Bronx,10458,Bronx 10,0,0,0,1,6,7,40.853729,-73.883473,0.0
1747,343639,DCC,License,Rascal House,Oceanside,11572,Oceanside,13,17,41,0,0,71,40.64125,-73.637926,54.599999999999994
1748,807533,SACC,Registration,"New York Edge, Inc.",Bronx,10473,Bronx 8,0,0,0,278,0,278,40.814686,-73.856283,0.0
1749,277736,GFDC,License,Auntie Yvonne's Day Care,Bronx,10470,Bronx 11,0,0,0,4,12,16,40.899294,-73.853333,0.0
1750,347428,GFDC,License,Castro Day Care,Roosevelt,11575,Roosevelt,0,0,0,4,12,16,40.678549,-73.597229,0.0
1751,862375,GFDC,License,"Martinez, Leiby M",New York,10033,Manhattan 6,0,0,0,4,12,16,40.852221,-73.928677,0.0
1752,40482,DCC,License,"Wayne County Action Program, Inc.",Sodus,14551,Sodus,0,12,18,0,0,30,43.230241,-77.042989,22.799999999999997
1753,41790,SACC,Registration,"Moreau Community Center, Tanglewood Site",South Glens Falls,12803,S.Glens Falls,0,0,0,44,0,44,43.2813,-73.661506,0.0
1754,72532,GFDC,License,"Alcantara, Mayra",Bronx,10459,Bronx 12,0,0,0,4,12,16,40.823663,-73.890335,0.0
1755,741564,GFDC,License,Lulu's Angels Group and Family Childcare,East Elmhurst,11369,Queens 30,0,0,0,4,12,16,40.770172,-73.873435,0.0
1756,802272,GFDC,License,Sophia's Family Daycare,Saint Albans,11412,Queens 29,0,0,0,0,12,12,40.687,-73.756462,0.0
1757,800710,SACC,Registration,BPA of NY INC. @PS18Q,Queens Village,11427,Queens 26,0,0,0,119,0,119,40.731797,-73.732403,0.0
1758,185078,DCC,License,"Tutor Time Learning Centers, LLC",Armonk,10504,Byram Hills,29,43,63,0,0,135,41.120295,-73.717248,109.8
1759,746996,GFDC,License,North Star Daycare,Rhinebeck,12572,Rhinebeck,0,0,0,4,12,16,,,0.0
1760,680223,FDC,Registration,Mrs. Shannon's DayCare,Syracuse,13205,Syracuse,0,0,0,2,6,8,43.013788,-76.14887,0.0
1761,42433,SACC,Registration,"Watertown Family YMCA, Inc.",Watertown,13601,Watertown,0,0,0,20,0,20,43.971736,-75.883325,0.0
1762,40816,SACC,Registration,YWCA Kids World at Pine City School,Pine City,14871,Elmira City,0,0,0,60,0,60,42.03556,-76.870496,0.0
1763,41084,DCC,License,YWCA Child Development Center,Yonkers,10701,Yonkers,8,11,24,75,0,118,40.930707,-73.898753,33.4
1764,328789,GFDC,License,"Sunshine Creative Family Day Care, Inc.",Rochester,14619,Rochester,0,0,0,2,10,12,43.135556,-77.643871,0.0
1765,800716,SACC,Registration,BPA of NY INC. @PS.193Q,Queens,11357,Queens 25,0,0,0,111,0,111,40.79235,-73.809864,0.0
1766,478742,FDC,Registration,"Oconnell, Jill",Catskill,12414,Catskill,0,0,0,2,6,8,42.222743,-73.897985,0.0
1767,876535,GFDC,License,"Javier De Fontana, Anabel",Bronx,10467,Bronx 10,0,0,0,4,12,16,40.883144,-73.879897,0.0
1768,41487,DCC,License,L.E.A.P. at Whitehall,Whitehall,12887,Whitehall,0,20,19,0,0,39,43.528668,-73.384601,31.4
1769,876700,GFDC,License,"Romero, Ruddy",Bronx,10456,Bronx 9,0,0,0,4,12,16,40.833044,-73.910967,0.0
1770,760980,GFDC,License,"MY LITTLE ANGEL'S OF ROOSEVELT DAYCARE, INC.",Roosevelt,11575,Roosevelt,0,0,0,4,12,16,40.678081,-73.580263,0.0
1771,822138,GFDC,License,"Griffin, Rita",Buffalo,14215,Buffalo,0,0,0,4,12,16,42.936079,-78.828423,0.0
1772,17723,GFDC,License,"Shelley's Childcare, Inc.",Mt. Vernon,10552,Mount Vernon,0,0,0,4,12,16,40.922484,-73.839198,0.0
1773,36450,FDC,Registration,"Azzara, Kelly",Shoreham,11786,Shoreham-Wading R,0,0,0,2,6,8,40.959734,-72.895471,0.0
1774,776348,GFDC,License,"Hernandez, Florangel",Bronx,10472,Bronx 12,0,0,0,4,12,16,40.824871,-73.876256,0.0
1775,828024,GFDC,License,Bright Learning Stars LLC,Brooklyn,11218,Brooklyn 15,0,0,0,4,12,16,40.65209,-73.980187,0.0
1776,357454,DCC,License,"The Community Action Organization of Western New York, Inc.",Buffalo,14211,Buffalo,0,0,124,0,0,124,42.914377,-78.830373,74.39999999999999
1777,806397,SACC,Registration,"New York Edge, Inc.",Queens Village,11428,Queens 29,0,0,0,207,0,207,40.720455,-73.731874,0.0
1778,709753,SACC,Registration,"Community Association of Progressive Dominicans, Inc",Bronx,10458,Bronx 10,0,0,0,155,0,155,40.859831,-73.888294,0.0
1779,240760,GFDC,License,"Krauser, Jennifer",Brooklyn,11218,Brooklyn 22,0,0,0,4,12,16,40.640757,-73.967974,0.0
1780,872897,GFDC,License,Yaldei Yisroel,Brooklyn,11204,Brooklyn 20,0,0,0,4,12,16,40.624816,-73.992222,0.0
1781,276019,FDC,Registration,"Hernandez, Omaira",New York,10029,Manhattan 4,0,0,0,2,5,7,40.790887,-73.94246,0.0
1782,873360,GFDC,License,"Little Hearts Playhouse, LLC",Newburgh,12550,Newburgh,0,0,0,4,12,16,41.53082,-74.089051,0.0
1783,791498,DCC,License,"Franklin/Hamilton Chapter of NYSARC, Inc.",Malone,12953,Malone,0,0,26,0,0,26,44.845286,-74.29051,15.6
1784,871616,DCC,License,BOSS BABIES LEARNING ACADEMY LLC,FREEPORT,11520,Freeport,8,22,26,11,0,67,40.655979,-73.599391,45.6
1785,116776,DCC,License,"Huntington Family Centers, Inc.- DCC Program",Syracuse,13204,Syracuse,0,0,13,0,0,13,43.043188,-76.160763,7.8
1786,536055,GFDC,License,Cathy's Daycare Inc.,Baldwin,11510,Baldwin,0,0,0,4,12,16,40.641976,-73.606185,0.0
1787,693675,GFDC,License,Brishay Day Care,Bronx,10456,Bronx 9,0,0,0,4,12,16,40.83438,-73.916226,0.0
1788,399130,GFDC,License,L & D Day Care LLC,Rego Park,11374,Queens 28,0,0,0,2,10,12,40.729791,-73.856357,0.0
1789,336701,GFDC,License,"Atkinson, Sandra",SPRINGFIELD GARDENS,11413,Queens 29,0,0,0,4,12,16,40.673981,-73.759202,0.0
1790,665279,GFDC,License,In God's Care,Far Rockaway,11692,Queens 27,0,0,0,4,12,16,40.593472,-73.795983,0.0
1791,795990,GFDC,License,"Kids Zone Group Day Care, Inc.",Brooklyn,11234,Brooklyn 22,0,0,0,4,12,16,40.625775,-73.925508,0.0
1792,50263,FDC,Registration,"Baez, Arelis",Bronx,10468,Bronx 10,0,0,0,2,6,8,40.871241,-73.898752,0.0
1793,45058,DCC,License,Friendship Head Start,Friendship,14739,Friendship,16,16,17,0,0,49,42.200529,-78.144692,42.2
1794,413148,SACC,Registration,"The North Shore Youth Council, Inc.",Rocky Point,11778,Rocky Point,0,0,0,100,0,100,40.947231,-72.931568,0.0
1795,423614,GFDC,License,Day Care Nuevo Amanecer Corporation,Freeport,11520,Freeport,0,0,0,4,12,16,40.666935,-73.576552,0.0
1796,769546,GFDC,License,"BLUE IRIS DAYCARE GROUP, INC.",Roosevelt,11575,Roosevelt,0,0,0,4,12,16,40.683232,-73.58808,0.0
1797,820959,GFDC,License,"Urrutia, Susi",Brooklyn,11216,Brooklyn 13,0,0,0,4,12,16,40.690078,-73.951197,0.0
1798,532760,GFDC,License,"Mercedes, Francisca",Richmond Hill,11418,Queens 24,0,0,0,4,12,16,40.696039,-73.84708,0.0
1799,317771,DCC,License,Middle Island Caring for Kids Day Care Center Inc.,Middle Island,11953,Longwood,0,9,17,30,0,56,40.881893,-72.950751,19.2
1800,760414,SACC,Registration,RFCUNY Community Roots Charter School  @ PS 287,Brooklyn,11201,Brooklyn 13,0,0,0,114,0,114,40.697832,-73.980741,0.0
1801,170007,SACC,Registration,GLOW YMCA,Gainesville,14066,Letchworth,0,0,0,70,0,70,42.629445,-78.115191,0.0
1802,537397,GFDC,License,"CATERPILLAR GROUP FAMILY DAY CARE, LLC",Bronx,10459,Bronx 12,0,0,0,4,12,16,40.823554,-73.890326,0.0
1803,73348,SACC,Registration,"St. Nick Alliance Corp., @ Williamsburg Beacon Center",Brooklyn,11211,Brooklyn 14,0,0,0,278,0,278,40.712122,-73.939284,0.0
1804,71905,GFDC,License,"Chavez, Olga",Bronx,10457,Bronx 10,0,0,0,2,12,14,40.851996,-73.900984,0.0
1805,299648,SACC,Registration,Directions For Our Youth @ M.S. 181,Bronx,10475,Bronx 11,0,0,0,128,0,128,40.87498,-73.832177,0.0
1806,881037,GFDC,License,The Cherub Angels,Schenectady,12303,Schenectady,0,0,0,4,12,16,42.795726,-73.94491,0.0
1807,696042,SACC,Registration,Grand Street Settlement Inc @ PS 196k,Brooklyn,11206,Brooklyn 14,0,0,0,130,0,130,40.708754,-73.939801,0.0
1808,839704,GFDC,License,"Navarro, Yanelis",New York,10033,Manhattan 6,0,0,0,4,12,16,40.853743,-73.934805,0.0
1809,842141,FDC,Registration,JESUS LITTLE ANGELS DAY CARE LLC,Bronx,10456,Bronx 9,0,0,0,2,6,8,40.834772,-73.906991,0.0
1810,775999,SACC,Registration,"African Refuge, Inc - 141",Staten Island,10304,Richmond 31,0,0,0,30,0,30,40.616725,-74.081191,0.0
1811,355316,GFDC,License,Bee' yourself Group Family Day Care,Bronx,10453,Bronx 10,0,0,0,4,12,16,40.853486,-73.903906,0.0
1812,649507,GFDC,License,"Batista, Welkenia",New York,10032,Manhattan 6,0,0,0,4,12,16,40.841818,-73.937199,0.0
1813,540436,GFDC,License,"Tineo, Raisa",Bronx,10456,Bronx 8,0,0,0,4,12,16,40.822542,-73.908141,0.0
1814,364340,GFDC,License,"Reyes, Ysa",New York,10031,Manhattan 6,0,0,0,4,12,16,40.831067,-73.947391,0.0
1815,228995,SACC,Registration,D.C.C. After School Homework Assistance Program,Bronx,10453,Bronx 10,0,0,0,60,0,60,40.853584,-73.908554,0.0
1816,773086,DCC,License,YMCA Buffalo Niagara,Youngstown,14174,Lewiston-Porter,0,0,108,20,0,128,43.21675,-79.017517,64.8
1817,850684,DCC,License,"ECONOMIC OPPORTUNITY PROGRAM, INC. OF CHEMUNG COUNTY",Elmira,14901,Elmira City,0,0,20,0,0,20,42.096702,-76.806568,12.0
1818,386664,GFDC,License,"Moreno Santana, Ingrid",Bronx,10456,Bronx 9,0,0,0,4,12,16,40.832241,-73.915613,0.0
1819,858583,GFDC,License,Camila's Day Care of Roosevelt,Roosevelt,11575,Roosevelt,0,0,0,4,12,16,40.685595,-73.590453,0.0
1820,602808,GFDC,License,"Gomez, Danisa",Bronx,10456,Bronx 9,0,0,0,4,12,16,40.833544,-73.918202,0.0
1821,273383,GFDC,License,Little Andy's Day Care II,Brooklyn,11236,Brooklyn 18,0,0,0,4,12,16,40.635763,-73.892189,0.0
1822,221078,GFDC,License,Maribel Day Care,Bronx,10461,Bronx 11,0,0,0,2,12,14,40.840232,-73.846164,0.0
1823,784766,GFDC,License,"Lupi De Gonzalez, Rut",Ridgewood,11385,Queens 24,0,0,0,4,12,16,,,0.0
1824,117283,SACC,Registration,"Harrison Children's Center, Inc.",Harrison,10528,Harrison,0,0,0,60,0,60,40.978507,-73.714298,0.0
1825,846657,GFDC,License,"Learning Three Child Care Group, Inc",New York,10030,Manhattan 5,0,0,0,4,12,16,40.819479,-73.938348,0.0
1826,258096,FDC,Registration,"Mcneill, Brenda",Arverne,11692,Queens 27,0,0,0,2,6,8,40.59342,-73.78399,0.0
1827,42529,SACC,Registration,Town of Smithtown SACC,Northport,11768,Kings Park,0,0,0,40,0,40,40.901252,-73.288506,0.0
1828,37395,GFDC,License,Care Bear Day Care Center,Roosevelt,11575,Roosevelt,0,0,0,4,12,16,40.674812,-73.581456,0.0
1829,44398,SACC,Registration,"Watertown Family YMCA, Inc.",Adams Center,13606,South Jefferson,0,0,0,60,0,60,43.858834,-76.005934,0.0
1830,692106,FDC,Registration,Miss Kara's Daycare,Niagara Falls,14305,Niagara Falls,0,0,0,2,6,8,43.108063,-79.0516,0.0
1831,836748,SACC,Registration,TSL Adventures LLC at Harmony Hill,Cohoes,12047,Cohoes,0,0,0,44,0,44,42.776094,-73.717515,0.0
1832,354965,GFDC,License,Toi's Tiny Tots Daycare,Brooklyn,11205,Brooklyn 14,0,0,0,4,12,16,40.69326,-73.95762,0.0
1833,831831,GFDC,License,"Polo Lara, Roosevelt",Bronx,10463,Bronx 10,0,0,0,4,12,16,40.879287,-73.906022,0.0
1834,673941,FDC,Registration,"Royal Starz, LLC",Jamaica,11433,Queens 28,0,0,0,2,6,8,40.690868,-73.792462,0.0
1835,638130,GFDC,License,"Yeboah, Vivian",Bronx,10468,Bronx 10,0,0,0,4,12,16,40.865168,-73.902522,0.0
1836,666434,GFDC,License,Little Smiles Big Dreams Corp.,Long Beach,11561,Long Beach,0,0,0,4,12,16,40.591729,-73.658399,0.0
1837,609919,GFDC,License,Otilia's Day Care,Bronx,10474,Bronx 8,0,0,0,4,12,16,40.818482,-73.889338,0.0
1838,681312,GFDC,License,"Almonte, Ybelia",Bronx,10457,Bronx 9,0,0,0,4,12,16,40.848406,-73.905361,0.0
1839,818197,GFDC,License,Happy Kiddos LLC,Bronx,10451,Bronx 9,0,0,0,2,12,14,40.8276,-73.920315,0.0
1840,139887,DCC,License,Alternatives for Children,East Setauket,11733,Three Village,0,0,400,0,0,400,40.902654,-73.086069,240.0
1841,709835,SACC,Registration,Millennium Development - IS14,Brooklyn,11235,Brooklyn 22,0,0,0,173,0,173,40.593476,-73.937794,0.0
1842,553906,GFDC,License,"Happy Family Daycare, Inc.",Brooklyn,11204,Brooklyn 20,0,0,0,4,12,16,40.617024,-73.986973,0.0
1843,870157,GFDC,License,"Mini City Daycare, LLC",White Plains,10606,White Plains,0,0,0,4,12,16,41.027899,-73.784641,0.0
1844,609098,GFDC,License,Little Bear One Inc.,Westbury,11590,Westbury,0,0,0,4,12,16,40.761142,-73.577138,0.0
1845,450291,GFDC,License,Growing Young Minds Daycare LLC,Uniondale,11553,Uniondale,0,0,0,4,12,16,40.706073,-73.593641,0.0
1846,309825,GFDC,License,"Benedith, Elsa",Bronx,10456,Bronx 9,0,0,0,2,12,14,40.832952,-73.908518,0.0
1847,511104,GFDC,License,Elite Kids Center,Brooklyn,11207,Brooklyn 19,0,0,0,4,12,16,40.668306,-73.901459,0.0
